kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.54,supersedes,106,133,97,0.7293233082706767,0.9150943396226415,0.2309027777777778,36,0.138996138996139,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.54,cancels,72,84,71,0.8452380952380952,0.9861111111111112,0.14583333333333334,10,0.03861003861003861,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.54,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.54,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.55,supersedes,106,133,97,0.7293233082706767,0.9150943396226415,0.2309027777777778,36,0.138996138996139,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.55,cancels,72,84,71,0.8452380952380952,0.9861111111111112,0.14583333333333334,10,0.03861003861003861,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.55,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.55,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6388888888888888,0.9621451104100947,0.23166023166023167
per_class,0.56,supersedes,106,132,97,0.7348484848484849,0.9150943396226415,0.22916666666666666,35,0.13513513513513514,0.6354166666666666,0.9621451104100947,0.2277992277992278
per_class,0.56,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6354166666666666,0.9621451104100947,0.2277992277992278
per_class,0.56,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6354166666666666,0.9621451104100947,0.2277992277992278
per_class,0.56,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6354166666666666,0.9621451104100947,0.2277992277992278
per_class,0.57,supersedes,106,131,97,0.7404580152671756,0.9150943396226415,0.22743055555555555,34,0.13127413127413126,0.6336805555555556,0.9621451104100947,0.22393822393822393
per_class,0.57,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6336805555555556,0.9621451104100947,0.22393822393822393
per_class,0.57,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6336805555555556,0.9621451104100947,0.22393822393822393
per_class,0.57,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6336805555555556,0.9621451104100947,0.22393822393822393
per_class,0.58,supersedes,106,130,96,0.7384615384615385,0.9056603773584906,0.22569444444444445,34,0.13127413127413126,0.6319444444444444,0.9589905362776026,0.22393822393822393
per_class,0.58,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6319444444444444,0.9589905362776026,0.22393822393822393
per_class,0.58,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6319444444444444,0.9589905362776026,0.22393822393822393
per_class,0.58,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6319444444444444,0.9589905362776026,0.22393822393822393
per_class,0.59,supersedes,106,127,95,0.7480314960629921,0.8962264150943396,0.2204861111111111,32,0.12355212355212356,0.6267361111111112,0.9558359621451105,0.21621621621621623
per_class,0.59,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.6267361111111112,0.9558359621451105,0.21621621621621623
per_class,0.59,completes,70,78,69,0.8846153846153846,0.9857142857142858,0.13541666666666666,9,0.03474903474903475,0.6267361111111112,0.9558359621451105,0.21621621621621623
per_class,0.59,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6267361111111112,0.9558359621451105,0.21621621621621623
per_class,0.6,supersedes,106,127,95,0.7480314960629921,0.8962264150943396,0.2204861111111111,32,0.12355212355212356,0.625,0.9558359621451105,0.21235521235521235
per_class,0.6,cancels,72,83,71,0.8554216867469879,0.9861111111111112,0.1440972222222222,10,0.03861003861003861,0.625,0.9558359621451105,0.21235521235521235
